x,y,Width,Height,Score,Label,Person,Image
1506,1210,1318,1210,0.4834,redWhistle,Person34,Person34_16obj_4redWhistle
605,585,793,2450,0.3972,sign,Person34,Person34_16obj_5sign
928,908,1869,1825,0.45727,birdCall,Person34,Person34_17obj_1birdCall
14,363,914,1160,0.38997,cloudSign,Person34,Person34_17obj_2cloudSign
1963,857,1533,1502,0.31188,metalKey,Person34,Person34_17obj_3metalKey
780,1674,1586,1361,0.31344,partyFavor,Person34,Person34_17obj_4partyFavor
296,11,269,1230,0.40799,pinkCandle,Person34,Person34_17obj_5pinkCandle
1170,1250,1358,1573,0.43121,redWhistle,Person34,Person34_17obj_6redWhistle
108,666,1197,575,0.33194,blueSunglasses,Person34,Person34_17obj_7blueSunglasses
14,11,928,1180,0.41816,hairClip,Person34,Person34_17obj_8hairClip
1318,394,1667,1533,0.31237,birdCall,Person34,Person34_8obj_1birdCall
1385,283,928,1331,0.33669,cloudSign,Person34,Person34_8obj_2cloudSign
1963,11,363,877,0.32565,pinkCandle,Person34,Person34_8obj_3pinkCandle
3011,101,1035,2561,0.53363,sign,Person34,Person34_8obj_4sign
14,1069,2299,1966,0.41143,yellowBag,Person34,Person34_8obj_5yellowBag
1976,988,1492,2047,0.27978,canadaPencil,Person34,Person34_15obj_1canadaPencil
484,867,2191,2168,0.2686,pumpkinNotes,Person34,Person34_15obj_2pumpkinNotes
2326,494,820,2541,0.42922,sign,Person34,Person34_15obj_3sign
1721,1079,1439,1492,0.32134,birdCall,Person34,Person34_29obj_1birdCall
2070,1422,686,787,0.30417,cloudSign,Person34,Person34_29obj_2cloudSign
2299,11,1748,1472,0.28268,cupcakePaper,Person34,Person34_29obj_3cupcakePaper
2352,1381,753,474,0.26976,eyeball,Person34,Person34_29obj_4eyeball
2299,11,1465,1281,0.31587,partyFavor,Person34,Person34_29obj_5partyFavor
2850,11,390,817,0.25329,pinkCandle,Person34,Person34_29obj_6pinkCandle
1640,1089,1573,1926,0.26657,pumpkinNotes,Person34,Person34_29obj_7pumpkinNotes
363,1583,1304,464,0.33764,blueSunglasses,Person34,Person34_29obj_8blueSunglasses
1896,908,1116,1029,0.39319,hairClip,Person34,Person34_29obj_9hairClip
1277,676,1788,1412,0.45292,birdCall,Person34,Person34_28obj_1birdCall
1734,1109,847,938,0.38237,cloudSign,Person34,Person34_28obj_2cloudSign
1479,736,1371,1754,0.27401,cupcakePaper,Person34,Person34_28obj_3cupcakePaper
1869,384,1707,1633,0.36738,partyFavor,Person34,Person34_28obj_4partyFavor
189,1543,471,1039,0.33395,pinkCandle,Person34,Person34_28obj_5pinkCandle
1855,111,1143,1260,0.79336,redWhistle,Person34,Person34_28obj_6redWhistle
2514,656,1022,2329,0.46437,sign,Person34,Person34_28obj_7sign
54,1351,1896,1684,0.37641,silverStraw,Person34,Person34_28obj_8silverStraw
1519,1230,1291,746,0.34882,blueSunglasses,Person34,Person34_28obj_9blueSunglasses
1385,706,1560,1351,0.42335,cloudSign,Person34,Person34_14obj_1cloudSign
1479,877,1371,1039,0.33707,metalKey,Person34,Person34_14obj_2metalKey
1264,978,1748,1301,0.28586,partyFavor,Person34,Person34_14obj_3partyFavor
2285,797,269,777,0.38461,pinkCandle,Person34,Person34_14obj_4pinkCandle
1990,11,914,2480,0.27959,sign,Person34,Person34_14obj_5sign
1156,1260,1439,706,0.2642,blueSunglasses,Person34,Person34_14obj_6blueSunglasses
1721,968,1425,1341,0.36672,hairClip,Person34,Person34_14obj_7hairClip
1344,333,1008,1321,0.28725,hairClip,Person34,Person34_9obj_1hairClip
2568,11,1479,1785,0.30181,yellowBag,Person34,Person34_9obj_2yellowBag
471,1029,1640,2006,0.28965,cupcakePaper,Person34,Person34_38obj_1cupcakePaper
1331,51,1654,1432,0.36821,partyFavor,Person34,Person34_38obj_2partyFavor
2715,252,619,2692,0.26627,sign,Person34,Person34_38obj_3sign
1546,11,1761,1563,0.28117,cloudSign,Person34,Person34_10obj_1cloudSign
2218,968,457,877,0.29032,pinkCandle,Person34,Person34_10obj_2pinkCandle
1586,948,1116,2087,0.27757,sign,Person34,Person34_10obj_3sign
955,1593,1250,484,0.29869,blueSunglasses,Person34,Person34_10obj_4blueSunglasses
1882,404,1116,1180,0.34404,hairClip,Person34,Person34_10obj_5hairClip
1586,1502,552,636,0.25949,lavenderDie,Person34,Person34_10obj_6lavenderDie
14,11,2635,1644,0.41024,yellowBag,Person34,Person34_10obj_7yellowBag
390,1432,1815,1603,0.52157,birdCall,Person34,Person34_11obj_1birdCall
2460,1392,1586,1644,0.27989,pumpkinNotes,Person34,Person34_11obj_2pumpkinNotes
780,2299,1049,343,0.35539,blueSunglasses,Person34,Person34_11obj_3blueSunglasses
2070,746,1976,2158,0.44718,yellowBag,Person34,Person34_11obj_4yellowBag
659,504,1828,1311,0.25152,cloudSign,Person34,Person34_39obj_1cloudSign
605,232,1963,1936,0.26122,partyFavor,Person34,Person34_39obj_2partyFavor
1640,373,1049,2662,0.39293,sign,Person34,Person34_39obj_3sign
2016,908,1465,1402,0.25961,birdCall,Person34,Person34_13obj_1birdCall
2339,1190,1385,1250,0.26918,cloudSign,Person34,Person34_13obj_2cloudSign
2084,1019,1855,1664,0.47541,partyFavor,Person34,Person34_13obj_3partyFavor
2756,1170,525,928,0.30481,pinkCandle,Person34,Person34_13obj_4pinkCandle
3011,222,605,2742,0.27732,sign,Person34,Person34_13obj_5sign
2003,1442,1452,807,0.35105,blueSunglasses,Person34,Person34_13obj_6blueSunglasses
2460,998,1116,1281,0.26535,hairClip,Person34,Person34_13obj_7hairClip
2420,525,1627,1744,0.42363,birdCall,Person34,Person34_12obj_1birdCall
1788,676,1264,1412,0.45103,cloudSign,Person34,Person34_12obj_2cloudSign
2877,363,847,837,0.45521,eyeball,Person34,Person34_12obj_3eyeball
1385,545,2111,1674,0.36264,pumpkinNotes,Person34,Person34_12obj_4pumpkinNotes
1143,1311,1412,1008,0.2688,redWhistle,Person34,Person34_12obj_5redWhistle
2352,1150,1344,474,0.31821,blueSunglasses,Person34,Person34_12obj_6blueSunglasses
14,636,1640,2369,0.28629,yellowBag,Person34,Person34_12obj_7yellowBag
780,81,1627,1311,0.32002,birdCall,Person34,Person34_2obj_1birdCall
2836,938,1210,1331,0.36937,cloudSign,Person34,Person34_2obj_2cloudSign
14,837,1640,1573,0.26719,cupcakePaper,Person34,Person34_2obj_3cupcakePaper
1734,51,820,595,0.31629,eyeball,Person34,Person34_2obj_4eyeball
2568,736,1479,1311,0.36947,metalKey,Person34,Person34_2obj_5metalKey
3401,918,431,968,0.25258,pinkCandle,Person34,Person34_2obj_6pinkCandle
3119,11,928,2299,0.57637,sign,Person34,Person34_2obj_7sign
1707,1059,2030,1976,0.33613,yellowBag,Person34,Person34_2obj_8yellowBag
2312,1442,1398,1593,0.40262,cloudSign,Person34,Person34_37obj_1cloudSign
457,1079,1103,636,0.269,eyeball,Person34,Person34_37obj_2eyeball
310,11,1949,1714,0.3828,partyFavor,Person34,Person34_37obj_3partyFavor
1183,11,1385,1956,0.55429,sign,Person34,Person34_37obj_4sign
955,908,1788,1805,0.59794,birdCall,Person34,Person34_23obj_1birdCall
1412,1180,901,1260,0.38417,cloudSign,Person34,Person34_23obj_2cloudSign
1909,222,1654,1512,0.33675,cupcakePaper,Person34,Person34_23obj_3cupcakePaper
1439,1119,323,1008,0.27465,pinkCandle,Person34,Person34_23obj_4pinkCandle
1264,1341,1143,968,0.83498,redWhistle,Person34,Person34_23obj_5redWhistle
995,1341,1183,525,0.3267,blueSunglasses,Person34,Person34_23obj_6blueSunglasses
995,756,1775,1674,0.44274,birdCall,Person34,Person34_22obj_1birdCall
1291,908,1129,1371,0.28412,cloudSign,Person34,Person34_22obj_2cloudSign
793,11,1586,1694,0.35012,cupcakePaper,Person34,Person34_22obj_3cupcakePaper
3132,1049,914,716,0.31936,eyeball,Person34,Person34_22obj_4eyeball
2003,1543,336,978,0.3286,pinkCandle,Person34,Person34_22obj_5pinkCandle
1439,1230,1344,1180,0.83895,redWhistle,Person34,Person34_22obj_6redWhistle
1748,1019,834,2016,0.25941,sign,Person34,Person34_22obj_7sign
1197,1381,1358,424,0.25028,blueSunglasses,Person34,Person34_22obj_8blueSunglasses
941,11,1264,1240,0.29119,cloudSign,Person34,Person34_36obj_1cloudSign
1129,11,2084,1946,0.27108,cupcakePaper,Person34,Person34_36obj_2cupcakePaper
1654,1492,1035,696,0.32174,eyeball,Person34,Person34_36obj_3eyeball
444,746,1707,1764,0.33494,partyFavor,Person34,Person34_36obj_4partyFavor
793,11,995,2137,0.61509,sign,Person34,Person34_36obj_5sign
1963,1593,377,464,0.56781,lavenderDie,Person34,Person34_36obj_6lavenderDie
14,1452,1990,1583,0.33404,birdCall,Person34,Person34_3obj_1birdCall
1331,1190,1129,1260,0.26523,cloudSign,Person34,Person34_3obj_2cloudSign
1076,1734,995,666,0.30562,eyeball,Person34,Person34_3obj_3eyeball
14,1785,2218,1250,0.33097,noisemaker,Person34,Person34_3obj_4noisemaker
888,1351,296,938,0.25297,pinkCandle,Person34,Person34_3obj_5pinkCandle
1035,2067,1076,373,0.32257,blueSunglasses,Person34,Person34_3obj_6blueSunglasses
216,615,995,1150,0.4641,hairClip,Person34,Person34_3obj_7hairClip
632,1049,2487,1986,0.34905,yellowBag,Person34,Person34_1obj_1yellowBag
2258,1684,1546,1351,0.30154,cupcakePaper,Person34,Person34_20obj_1cupcakePaper
14,263,955,2672,0.64985,sign,Person34,Person34_20obj_2sign
14,908,1479,2127,0.25104,silverStraw,Person34,Person34_20obj_3silverStraw
1022,1865,1129,1170,0.30181,cloudSign,Person34,Person34_34obj_1cloudSign
81,11,1855,1946,0.28276,cupcakePaper,Person34,Person34_34obj_2cupcakePaper
1116,1916,914,706,0.26683,eyeball,Person34,Person34_34obj_3eyeball
1385,1916,417,1119,0.48482,pinkCandle,Person34,Person34_34obj_4pinkCandle
1183,1170,820,1865,0.59026,sign,Person34,Person34_34obj_5sign
1869,1311,1707,1452,0.3505,cloudSign,Person34,Person34_35obj_1cloudSign
14,283,1506,1805,0.31494,cupcakePaper,Person34,Person34_35obj_2cupcakePaper
1560,777,1775,1724,0.36441,partyFavor,Person34,Person34_35obj_3partyFavor
1667,1099,390,1029,0.31872,pinkCandle,Person34,Person34_35obj_4pinkCandle
1210,1008,1224,1180,0.85423,redWhistle,Person34,Person34_35obj_5redWhistle
1492,11,780,2016,0.34814,sign,Person34,Person34_35obj_6sign
1103,605,1533,726,0.31971,blueSunglasses,Person34,Person34_35obj_7blueSunglasses
1506,1260,1869,1775,0.25754,cupcakePaper,Person34,Person34_21obj_1cupcakePaper
1734,575,834,2460,0.45449,sign,Person34,Person34_21obj_2sign
1748,625,820,1160,0.36121,hairClip,Person34,Person34_21obj_3hairClip
1976,948,336,474,0.42548,lavenderDie,Person34,Person34_21obj_4lavenderDie
1963,1553,1479,968,0.33939,redWhistle,Person34,Person34_4obj_1redWhistle
95,212,2393,1916,0.32699,silverStraw,Person34,Person34_4obj_2silverStraw
1869,1845,1143,424,0.291,blueSunglasses,Person34,Person34_4obj_3blueSunglasses
14,1392,1076,1644,0.3505,cloudSign,Person34,Person34_19obj_1cloudSign
1129,787,310,787,0.26827,pinkCandle,Person34,Person34_19obj_2pinkCandle
2070,464,1976,1845,0.27359,pumpkinNotes,Person34,Person34_19obj_3pumpkinNotes
1788,11,767,2531,0.30813,sign,Person34,Person34_19obj_4sign
1721,918,928,1321,0.26394,cloudSign,Person34,Person34_25obj_1cloudSign
1465,807,1385,1190,0.39998,eyeball,Person34,Person34_25obj_2eyeball
1156,1190,2003,1260,0.4166,pumpkinNotes,Person34,Person34_25obj_3pumpkinNotes
1452,1381,1425,454,0.36451,blueSunglasses,Person34,Person34_25obj_4blueSunglasses
1600,908,1129,1482,0.42332,stickerBox,Person34,Person34_25obj_5stickerBox
1533,656,672,595,0.25865,cloudSign,Person34,Person34_31obj_1cloudSign
1277,11,1197,1573,0.29424,cupcakePaper,Person34,Person34_31obj_2cupcakePaper
1963,1996,968,998,0.27067,eyeball,Person34,Person34_31obj_3eyeball
14,464,1640,1875,0.28225,partyFavor,Person34,Person34_31obj_4partyFavor
1680,394,404,1109,0.2628,pinkCandle,Person34,Person34_31obj_5pinkCandle
1049,394,1089,1210,0.36716,hairClip,Person34,Person34_31obj_6hairClip
605,404,1398,1523,0.36542,birdCall,Person34,Person34_30obj_1birdCall
753,938,1076,898,0.41265,cloudSign,Person34,Person34_30obj_2cloudSign
726,777,1129,837,0.33646,eyeball,Person34,Person34_30obj_3eyeball
457,1543,552,1019,0.35793,pinkCandle,Person34,Person34_30obj_4pinkCandle
269,706,901,2329,0.71546,sign,Person34,Person34_30obj_5sign
323,928,1371,494,0.4433,blueSunglasses,Person34,Person34_30obj_6blueSunglasses
444,434,1156,1150,0.44041,hairClip,Person34,Person34_30obj_7hairClip
820,504,363,464,0.41507,lavenderDie,Person34,Person34_30obj_8lavenderDie
14,1281,1506,1754,0.26764,cupcakePaper,Person34,Person34_24obj_1cupcakePaper
3038,464,1008,2289,0.28741,sign,Person34,Person34_24obj_2sign
1385,1129,377,535,0.31925,lavenderDie,Person34,Person34_24obj_3lavenderDie
2218,434,1573,1896,0.45808,birdCall,Person34,Person34_18obj_1birdCall
2137,1140,1156,585,0.35157,eyeball,Person34,Person34_18obj_2eyeball
229,1785,955,1250,0.30157,cloudSign,Person34,Person34_5obj_1cloudSign
471,454,538,2581,0.36607,sign,Person34,Person34_5obj_2sign
928,1724,1896,1311,0.39508,birdCall,Person34,Person34_7obj_1birdCall
1734,2168,834,867,0.47075,cloudSign,Person34,Person34_7obj_2cloudSign
2124,11,1291,847,0.25532,eyeball,Person34,Person34_7obj_3eyeball
1008,1966,1721,1069,0.33262,metalKey,Person34,Person34_7obj_4metalKey
780,1442,1586,1593,0.38002,partyFavor,Person34,Person34_7obj_5partyFavor
1062,1402,471,1260,0.38913,pinkCandle,Person34,Person34_7obj_6pinkCandle
1680,81,941,2591,0.5575,sign,Person34,Person34_7obj_7sign
3428,1412,310,363,0.25681,lavenderDie,Person34,Person34_7obj_8lavenderDie
2084,1069,1963,1926,0.33937,yellowBag,Person34,Person34_7obj_9yellowBag
1654,1049,1586,1150,0.25079,metalKey,Person34,Person34_32obj_1metalKey
2218,928,1600,1422,0.26127,partyFavor,Person34,Person34_32obj_2partyFavor
1304,877,1143,2158,0.3423,sign,Person34,Person34_32obj_3sign
14,1301,1801,1734,0.25113,vancouverCards,Person34,Person34_32obj_4vancouverCards
2124,1361,1224,515,0.26403,blueSunglasses,Person34,Person34_32obj_5blueSunglasses
14,716,914,978,0.31294,hairClip,Person34,Person34_32obj_6hairClip
2890,232,1156,1855,0.25399,cloudSign,Person34,Person34_26obj_1cloudSign
1129,797,888,787,0.33924,eyeball,Person34,Person34_26obj_2eyeball
1197,706,1385,1351,0.3811,pumpkinNotes,Person34,Person34_26obj_3pumpkinNotes
1304,1170,1143,434,0.25606,blueSunglasses,Person34,Person34_26obj_4blueSunglasses
1277,817,1170,1644,0.37133,stickerBox,Person34,Person34_26obj_5stickerBox
699,636,1801,1512,0.35721,birdCall,Person34,Person34_27obj_1birdCall
14,11,1519,1462,0.32744,partyFavor,Person34,Person34_27obj_2partyFavor
1371,555,2675,2057,0.2643,canadaPencil,Person34,Person34_33obj_1canadaPencil
2272,11,1492,1704,0.25632,cupcakePaper,Person34,Person34_33obj_2cupcakePaper
202,1684,995,746,0.33952,eyeball,Person34,Person34_33obj_3eyeball
1197,222,2850,2319,0.27637,silverStraw,Person34,Person34_33obj_4silverStraw
1573,525,1143,1694,0.39357,cloudSign,Person34,Person34_6obj_1cloudSign
1331,1180,1627,888,0.27546,eyeball,Person34,Person34_6obj_2eyeball
1492,1250,1949,1593,0.26873,pumpkinNotes,Person34,Person34_6obj_3pumpkinNotes
1062,132,1089,2510,0.27347,sign,Person34,Person34_6obj_4sign
1936,1422,404,404,0.31287,lavenderDie,Person34,Person34_6obj_5lavenderDie
2675,877,1304,1039,0.26434,birdCall,Person34,Person34_40obj_1birdCall
2326,968,1385,1250,0.51224,cloudSign,Person34,Person34_40obj_2cloudSign
2904,1019,807,827,0.27611,eyeball,Person34,Person34_40obj_3eyeball
2702,1059,1210,1109,0.30344,metalKey,Person34,Person34_40obj_4metalKey
2111,484,1828,1825,0.2506,pumpkinNotes,Person34,Person34_40obj_5pumpkinNotes
2621,666,847,2369,0.34202,sign,Person34,Person34_40obj_6sign
14,11,2164,1099,0.3112,silverStraw,Person34,Person34_40obj_7silverStraw
350,585,3038,2450,0.41895,yellowBag,Person34,Person34_40obj_8yellowBag
323,121,1949,1664,0.43309,birdCall,Person34,Person34_41obj_1birdCall
1250,988,1761,1674,0.32595,cloudSign,Person34,Person34_41obj_2cloudSign
1264,1724,1761,1311,0.50205,partyFavor,Person34,Person34_41obj_3partyFavor
3293,767,605,1271,0.30385,pinkCandle,Person34,Person34_41obj_4pinkCandle
538,242,1452,978,0.26796,redWhistle,Person34,Person34_41obj_5redWhistle
1600,515,1103,2520,0.66503,sign,Person34,Person34_41obj_6sign
1008,696,1156,525,0.30524,blueSunglasses,Person34,Person34_41obj_7blueSunglasses
1076,444,1008,1099,0.37161,hairClip,Person34,Person34_41obj_8hairClip
2258,232,1519,1875,0.25916,cloudSign,Person34,Person34_43obj_1cloudSign
1533,414,1842,1573,0.26789,partyFavor,Person34,Person34_43obj_2partyFavor
1277,817,2299,2218,0.33643,pumpkinNotes,Person34,Person34_43obj_3pumpkinNotes
2729,1049,1170,1986,0.4885,sign,Person34,Person34_43obj_4sign
1190,1721,1291,1976,0.33469,birdCall,Person34,Person34_42obj_1birdCall
1361,1882,928,1667,0.44735,cloudSign,Person34,Person34_42obj_2cloudSign
1472,1990,1160,1465,0.36182,metalKey,Person34,Person34_42obj_3metalKey
1402,888,1291,2581,0.402,partyFavor,Person34,Person34_42obj_4partyFavor
1543,14,1442,3092,0.30691,pumpkinNotes,Person34,Person34_42obj_5pumpkinNotes
1694,471,1341,2218,0.74308,redWhistle,Person34,Person34_42obj_6redWhistle
1301,2272,1069,901,0.48558,blueSunglasses,Person34,Person34_42obj_7blueSunglasses
1210,1936,817,1654,0.26339,hairClip,Person34,Person34_42obj_8hairClip
1035,1644,2258,1392,0.29964,canadaPencil,Person34,Person34_46obj_1canadaPencil
2191,1644,471,394,0.40206,lavenderDie,Person34,Person34_46obj_2lavenderDie
333,1506,1724,2379,0.31756,canadaPencil,Person34,Person34_47obj_1canadaPencil
1039,14,736,874,0.35776,eyeball,Person34,Person34_47obj_2eyeball
11,1560,2218,2312,0.5845,silverStraw,Person34,Person34_47obj_3silverStraw
1472,3038,283,552,0.28376,lavenderDie,Person34,Person34_47obj_4lavenderDie
1129,1694,2070,1341,0.312,canadaPencil,Person34,Person34_45obj_1canadaPencil
2232,1613,444,464,0.30816,lavenderDie,Person34,Person34_45obj_2lavenderDie
1694,11,1560,1170,0.25663,birdCall,Person34,Person34_44obj_1birdCall
2111,101,619,837,0.25148,cloudSign,Person34,Person34_44obj_2cloudSign
3428,1089,363,1059,0.37081,pinkCandle,Person34,Person34_44obj_3pinkCandle
2783,293,1264,2641,0.41147,sign,Person34,Person34_44obj_4sign
888,1170,1963,1724,0.3149,birdCall,Person34,Person34_50obj_1birdCall
2057,736,767,494,0.25148,eyeball,Person34,Person34_50obj_2eyeball
1103,575,1492,1281,0.26103,trophy,Person34,Person34_50obj_3trophy
216,1603,1586,867,0.39812,blueSunglasses,Person34,Person34_50obj_4blueSunglasses
2111,605,1936,2420,0.31481,yellowBag,Person34,Person34_50obj_5yellowBag
504,315,464,1046,0.27946,canadaPencil,Person35,Person35_8obj_1canadaPencil
372,918,364,528,0.49137,cloudSign,Person35,Person35_8obj_2cloudSign
300,603,336,523,0.25821,eyeball,Person35,Person35_8obj_3eyeball
712,64,492,672,0.29102,metalKey,Person35,Person35_8obj_4metalKey
220,491,496,752,0.30408,partyFavor,Person35,Person35_8obj_5partyFavor
944,502,88,502,0.36301,pinkCandle,Person35,Person35_8obj_6pinkCandle
300,454,512,1008,0.29267,pumpkinNotes,Person35,Person35_8obj_7pumpkinNotes
440,166,408,688,0.26727,redWhistle,Person35,Person35_8obj_8redWhistle
636,70,356,1318,0.59109,sign,Person35,Person35_8obj_9sign
736,523,468,907,0.27786,trophy,Person35,Person35_8obj_10trophy
752,299,452,416,0.27854,blueSunglasses,Person35,Person35_8obj_11blueSunglasses
304,560,336,598,0.28879,stickerBox,Person35,Person35_8obj_12stickerBox
204,891,368,582,0.2786,cloudSign,Person35,Person35_9obj_1cloudSign
616,651,216,432,0.30115,eyeball,Person35,Person35_9obj_2eyeball
900,342,304,566,0.25429,redWhistle,Person35,Person35_9obj_3redWhistle
144,6,308,1142,0.43567,sign,Person35,Person35_9obj_4sign
108,1083,380,224,0.31413,blueSunglasses,Person35,Person35_9obj_5blueSunglasses
660,736,112,246,0.36936,lavenderDie,Person35,Person35_9obj_6lavenderDie
112,422,368,614,0.27894,cloudSign,Person35,Person35_1obj_1cloudSign
4,518,228,1088,0.32097,sign,Person35,Person35_1obj_2sign
416,411,264,624,0.32661,cloudSign,Person35,Person35_2obj_1cloudSign
412,496,284,278,0.42762,eyeball,Person35,Person35_2obj_2eyeball
324,224,464,1051,0.34204,trophy,Person35,Person35_2obj_3trophy
388,768,348,166,0.25898,blueSunglasses,Person35,Person35_2obj_4blueSunglasses
376,502,364,736,0.52805,hairClip,Person35,Person35_2obj_5hairClip
244,422,620,1088,0.28386,birdCall,Person35,Person35_3obj_1birdCall
308,838,324,459,0.29917,cloudSign,Person35,Person35_3obj_2cloudSign
224,523,328,459,0.27618,eyeball,Person35,Person35_3obj_3eyeball
928,544,104,624,0.26699,pinkCandle,Person35,Person35_3obj_4pinkCandle
232,614,652,939,0.31579,pumpkinNotes,Person35,Person35_3obj_5pumpkinNotes
304,688,488,918,0.28169,trophy,Person35,Person35_3obj_6trophy
368,710,372,288,0.25517,blueSunglasses,Person35,Person35_3obj_7blueSunglasses
